C:\COSMOS\Basic\outputs\logs\2023_04_02_20_05_33_tlm.bin

TARGET,PACKET,SAMPLE_1_3,SAMPLE_2_3,SAMPLE_3_3,SAMPLE_4_3,SAMPLE_5_3,SAMPLE_6_3,SAMPLE_7_3,SAMPLE_8_3,SAMPLE_9_3,SAMPLE_10_3,SAMPLE_11_3,SAMPLE_12_3,SAMPLE_13_3,SAMPLE_14_3,SAMPLE_15_3,SAMPLE_16_3,SAMPLE_17_3,SAMPLE_18_3,SAMPLE_19_3,SAMPLE_20_3,START_TIME,COLLECTIME1,COLLECTIME2,COLLECTIME3,COLLECTIME4,COLLECTIME5,COLLECTIME6,COLLECTIME7,COLLECTIME8,COLLECTIME9,COLLECTIME10,COLLECTIME11,COLLECTIME12,COLLECTIME13,COLLECTIME14,COLLECTIME15,COLLECTIME16,COLLECTIME17,COLLECTIME18,COLLECTIME19,COLLECTIME20,SAMPLE_1_1,SAMPLE_2_1,SAMPLE_3_1,SAMPLE_4_1,SAMPLE_5_1,SAMPLE_6_1,SAMPLE_7_1,SAMPLE_8_1,SAMPLE_9_1,SAMPLE_10_1,SAMPLE_11_1,SAMPLE_12_1,SAMPLE_13_1,SAMPLE_14_1,SAMPLE_15_1,SAMPLE_16_1,SAMPLE_17_1,SAMPLE_18_1,SAMPLE_19_1,SAMPLE_20_1,SAMPLE_1_2,SAMPLE_2_2,SAMPLE_3_2,SAMPLE_4_2,SAMPLE_5_2,SAMPLE_6_2,SAMPLE_7_2,SAMPLE_8_2,SAMPLE_9_2,SAMPLE_10_2,SAMPLE_11_2,SAMPLE_12_2,SAMPLE_13_2,SAMPLE_14_2,SAMPLE_15_2,SAMPLE_16_2,SAMPLE_17_2,SAMPLE_18_2,SAMPLE_19_2,SAMPLE_20_2
PILOT_TCP,ARIS,1.732177815,1.7797119969000001,1.8586670787000001,1.9118409093,1.9561524348000001,2.0343018525,2.110839942,2.1374268573,2.2099366263,2.2639161210000003,2.3259522567,2.3992676898000003,2.4468018717,2.5088380074,2.5813477764,2.6127686763,2.6973634068,2.7610108707000003,2.803711068,2.8560792345,4294967252,3495259120,3493259409,3491259378,3489259805,3487259484,3485259415,3483259192,3481259228,3479259669,3477259197,3475259479,3473259303,3471259135,3469259154,3467259672,3465259246,3463259163,3461259305,3459259110,3457259197,0.8290283589,0.8088867564000001,0.8250000384,0.8338623435,0.8282226948,0.8258057025000001,0.8346680076,0.837890664,0.8395019922,0.8258057025000001,0.829834023,0.829834023,0.8411133204,0.8443359768,0.8427246486000001,0.8419189845,0.8427246486000001,0.8322510153,0.8233887102,0.8395019922,0.8056641,0.8258057025000001,0.8177490615,0.8169433974,0.8096924205,0.8201660538000001,0.8209717179,0.789550818,0.8080810923,0.8209717179,0.8201660538000001,0.8145264051000001,0.8064697641,0.8153320692,0.8225830461,0.8161377333000001,0.8113037487,0.8201660538000001,0.8225830461,0.8217773820000001
PILOT_TCP,ARIS,2.908447401,2.9793458418000003,3.0478272903,3.0977784645,0.0475341819,0.09426269970000001,0.1699951251,0.2288086044,0.2755371222,0.3520752117,0.4294189653,0.4423095909,0.4874267805,0.580078152,0.6260010057000001,0.7097900721,0.7629639027,0.8274170307000001,0.8878418382000001,0.9539062944000001,4294967252,3455258899,3453258712,3451258778,3449258661,3447258812,3445258619,3443258884,3441258930,3439258654,3437259293,3435258607,3433258581,3431258798,3429258795,3427258837,3425258785,3423258860,3421258916,3419258698,3417258846,0.8435303127,0.8403076563,0.8403076563,0.8515869537,0.8588379306,0.8145264051000001,0.8129150769,0.813720741,0.8104980846000001,0.8177490615,0.8096924205,0.8056641,0.8072754282,0.8072754282,0.8169433974,0.8129150769,0.8145264051000001,0.8113037487,0.8088867564000001,0.7879394898000001,0.8056641,0.8201660538000001,0.8072754282,0.8225830461,0.8177490615,0.8193603897,0.8193603897,0.8032471077000001,0.8209717179,0.8080810923,0.7822998411000001,0.8104980846000001,0.8153320692,0.8217773820000001,0.8209717179,0.8080810923,0.8121094128,0.7927734744,0.8096924205,0.8032471077000001
PILOT_TCP,ARIS,2.2018799853,2.328369249,2.3823487437,2.4459962076,2.5144776561,2.5813477764,2.6006837148,2.6643311787,2.7231446580000003,2.7859864578,2.8367432961,2.8979737677,2.9769288495,3.0462159621000002,3.101806785,0.0346435563,0.0974853561,0.1079589894,0.2030273532,0.2570068479,4294967252,3375257194,3375136933,3369257239,3367257219,3365257142,3363257314,3361257681,3359257103,3357257074,3355258621,3353256937,3351257204,3349256935,3347257251,3345257014,3343257165,3341257742,3339257163,3337257136,3335257161,0.8435303127,0.8419189845,0.8330566794,0.8290283589,0.8411133204,0.8419189845,0.8467529691,0.8370849999000001,0.8274170307000001,0.8419189845,0.8395019922,0.8411133204,0.8411133204,0.8467529691,0.8483642973000001,0.8596435947000001,0.7798828488,0.8072754282,0.8169433974,0.813720741,0.8129150769,0.813720741,0.8104980846000001,0.8241943743,0.8104980846000001,0.8080810923,0.8121094128,0.7887451539,0.8185547256,0.8129150769,0.7871338257,0.8217773820000001,0.8209717179,0.8032471077000001,0.8169433974,0.8161377333000001,0.7935791385000001,0.8193603897,0.8177490615,0.8233887102
PILOT_TCP,ARIS,0.3254882964,0.3834961116,0.4519775601,0.5115967035,0.5679931905,0.6421142877,0.6936767901,0.7621582386,0.8241943743,0.8604492588,0.934570356,0.974853561,1.0425293454,1.1021484888,1.1609619681,1.2141357987,1.2930908805,1.3672119777,1.4195801442,1.4832276081,4294967252,3333256600,3331256561,3329256713,3327256762,3325256518,3323256607,3321256438,3319256641,3317256618,3315256435,3313256555,3311256379,3309256552,3307257219,3305256494,3303256468,3301256650,3299257012,3297256419,3295256374,0.8096924205,0.8104980846000001,0.8161377333000001,0.8177490615,0.8048584359000001,0.8177490615,0.8233887102,0.8225830461,0.8250000384,0.8113037487,0.8258057025000001,0.8153320692,0.8145264051000001,0.8225830461,0.8161377333000001,0.8282226948,0.8129150769,0.8274170307000001,0.813720741,0.8217773820000001,0.8121094128,0.7935791385000001,0.8209717179,0.8177490615,0.7951904667,0.8008301154,0.8040527718,0.8193603897,0.813720741,0.8080810923,0.8169433974,0.7831055052,0.8145264051000001,0.8000244513,0.8096924205,0.8129150769,0.8145264051000001,0.8185547256,0.8161377333000001,0.8104980846000001
PILOT_TCP,ARIS,1.5525147207,1.5686280027000001,1.6451660922,1.6854492972000001,1.7635987149,1.8183838737,1.8836426658,1.9472901297,2.0093262654,2.0737793934,2.1470948265,2.2018799853,2.2679444415,2.2977540132,2.360595813,2.4226319487,2.4862794126,2.5386475791,2.6063233635,2.674804812,4294967252,3293255999,3291255888,3289256084,3287256270,3285255829,3283256527,3281256140,3279255836,3277256211,3275255873,3273255877,3271255867,3269257490,3267256020,3265256075,3263255842,3261255855,3259256042,3257256629,3255255911,0.8314453512000001,0.8185547256,0.8274170307000001,0.8338623435,0.829834023,0.8386963281,0.8250000384,0.8225830461,0.829834023,0.8032471077000001,0.8258057025000001,0.829834023,0.8314453512000001,0.8403076563,0.8346680076,0.8443359768,0.8362793358,0.837890664,0.8403076563,0.8411133204,0.7935791385000001,0.8104980846000001,0.8064697641,0.8217773820000001,0.7968017949,0.8056641,0.8201660538000001,0.7903564821,0.8145264051000001,0.8129150769,0.8056641,0.8040527718,0.8177490615,0.8048584359000001,0.8080810923,0.8177490615,0.8258057025000001,0.8104980846000001,0.8145264051000001,0.8096924205
PILOT_TCP,ARIS,2.7295899708,2.7916261065,2.8568848986,2.9148927138,2.98095717,3.0043214289,3.0663575646,0.0032226564,0.0628417998,0.1281005919,0.1627441482,0.2618408325,0.31501466310000004,0.3633545091,0.4358642781,0.5132080317000001,0.5760498315,0.6034424109000001,0.6743408517,0.7105957362,4294967252,3253255569,3251255321,3249255477,3247255786,3245255694,3243255448,3241256000,3239255683,3237255461,3235255374,3233255577,3231255304,3229255569,3227255378,3225255335,3223256026,3221255416,3219257700,3217255282,3215255998,0.8451416409,0.8491699614,0.8443359768,0.8556152742,0.8354736717,0.8475586332,0.8411133204,0.8322510153,0.8088867564000001,0.8209717179,0.7976074590000001,0.8072754282,0.8121094128,0.8169433974,0.8129150769,0.8056641,0.8032471077000001,0.8113037487,0.7943848026,0.8088867564000001,0.7968017949,0.8177490615,0.8056641,0.8016357795,0.8080810923,0.7774658565,0.8129150769,0.8209717179,0.8209717179,0.8129150769,0.8177490615,0.8064697641,0.8121094128,0.8225830461,0.8177490615,0.7839111693,0.8185547256,0.8185547256,0.8185547256,0.8072754282
PILOT_TCP,ARIS,2.0657227524,2.1092286138,2.1624024444,2.2131592827,2.296142685,2.3307862413000002,2.408935659,2.4701661306,2.5394532432,2.6039063712,2.6707764915000003,2.7046143837,2.7602052066000002,2.8294923192,2.8931397831,2.9511475983,3.0019044366000003,3.0526612749,0.0120849615,0.0781494177,4294967252,3175084532,3169255665,3167253367,3165253291,3163253239,3161253294,3159253454,3157253489,3155253909,3153253426,3151253408,3149253550,3147253506,3145253281,3143253180,3141253474,3139253483,3137254708,3135253957,3133253301,0.8290283589,0.8354736717,0.8483642973000001,0.8354736717,0.8185547256,0.8024414436,0.8491699614,0.837890664,0.8362793358,0.8354736717,0.8443359768,0.8362793358,0.8322510153,0.8427246486000001,0.8435303127,0.8419189845,0.8443359768,0.8467529691,0.8523926178,0.8161377333000001,0.8177490615,0.8193603897,0.8080810923,0.8113037487,0.8113037487,0.8056641,0.8032471077000001,0.8104980846000001,0.8169433974,0.8129150769,0.8096924205,0.8177490615,0.7919678103000001,0.8145264051000001,0.8121094128,0.8161377333000001,0.8250000384,0.7927734744,0.8153320692,0.8024414436
PILOT_TCP,ARIS,0.1361572329,0.2126953224,0.2618408325,0.306152358,0.3520752117,0.42136232430000004,0.4866211164,0.5414062752000001,0.5921631135000001,0.6775635081,0.7194580413,0.7968017949,0.8556152742,0.9232910586,0.9861328584,1.0135254378,1.0771729017,1.1408203656,1.2020508372,1.2536133396,4294967252,3131252722,3129252898,3127252809,3125252767,3123252699,3121252929,3119253850,3117252703,3115252795,3113252834,3111252778,3109252779,3107252848,3105252999,3103252724,3101252607,3099252753,3097252629,3095252773,3093252970,0.8040527718,0.8008301154,0.8096924205,0.8161377333000001,0.7798828488,0.8185547256,0.8072754282,0.8129150769,0.8072754282,0.813720741,0.813720741,0.8000244513,0.8113037487,0.8193603897,0.8153320692,0.8104980846000001,0.8096924205,0.8169433974,0.829834023,0.8161377333000001,0.8161377333000001,0.8161377333000001,0.8121094128,0.7959961308,0.8048584359000001,0.8153320692,0.8104980846000001,0.8225830461,0.813720741,0.8217773820000001,0.8185547256,0.8241943743,0.8016357795,0.8056641,0.8121094128,0.8161377333000001,0.8056641,0.8169433974,0.8185547256,0.8121094128
PILOT_TCP,ARIS,1.3277344368000001,1.3913819007000001,1.4550293646,1.5170655003,1.5726563232000002,1.6419434358,1.7007569151000002,1.7192871894000001,1.7926026225,1.8562500864,1.9045899324,1.9706543886,2.0471924781,2.1076172856,2.1712647495,2.2341065493,2.2929200286,2.3630128053,2.3879883924,2.4298829256,4294967252,3091252389,3089252487,3087254581,3085252294,3083252802,3081252268,3079252233,3077252192,3075252072,3073252342,3071252099,3069252325,3067252355,3065252162,3063252343,3061252068,3059252711,3057252185,3055252143,3053252449,0.8201660538000001,0.7943848026,0.8064697641,0.8338623435,0.8250000384,0.8274170307000001,0.8241943743,0.8201660538000001,0.8274170307000001,0.8290283589,0.829834023,0.8290283589,0.8346680076,0.8362793358,0.8435303127,0.8411133204,0.8354736717,0.8411133204,0.8403076563,0.8346680076,0.8161377333000001,0.813720741,0.8104980846000001,0.8072754282,0.8096924205,0.7992187872000001,0.7919678103000001,0.8056641,0.8040527718,0.8145264051000001,0.813720741,0.8177490615,0.8056641,0.8193603897,0.813720741,0.8121094128,0.8145264051000001,0.8016357795,0.8088867564000001,0.8129150769
PILOT_TCP,ARIS,2.5177003125,2.5805421123,2.6329102788000003,2.6772218043000002,2.7537598938000003,2.8246583346,2.8866944703,2.9334229881000002,3.0107667417,3.0671632287,3.1001954568000003,0.056396487,0.1031250048,0.1651611405,0.2400879018,0.30454102980000003,0.3577148604,0.4197509961,0.4817871318,0.5446289316,4294967252,3051251891,3049251887,3047251994,3045251616,3043251666,3041251741,3039252215,3037251786,3035251483,3033251628,3031251624,3029251581,3027251753,3025251976,3023251731,3021251679,3019251871,3017251463,3015251633,3013251949,0.8322510153,0.8258057025000001,0.8435303127,0.8145264051000001,0.8395019922,0.8540039460000001,0.8193603897,0.8572266024,0.8491699614,0.8483642973000001,0.8451416409,0.8515869537,0.8056641,0.8169433974,0.8161377333000001,0.7976074590000001,0.8145264051000001,0.8185547256,0.8161377333000001,0.8185547256,0.8129150769,0.8169433974,0.8145264051000001,0.7984131231,0.8169433974,0.8161377333000001,0.8048584359000001,0.8121094128,0.8209717179,0.8008301154,0.813720741,0.8145264051000001,0.8113037487,0.8193603897,0.8209717179,0.8153320692,0.7927734744,0.8088867564000001,0.8169433974,0.8145264051000001
PILOT_TCP,ARIS,0.6002197545,0.6670898748,0.6912597978,0.7629639027,0.8274170307000001,0.8765625408000001,0.9571289508,1.0119141096,1.0860352068,1.1384033733,1.1956055244000001,1.2560303319000001,1.3220947881,1.3962158853,1.4228028006,1.4800049517,1.5517090566,1.6169678487,1.6685303511,1.7821289892,4294967252,3011251245,3009251175,3007251082,3005251027,3003251048,3001251812,2999251159,2997251227,2995250962,2993251095,2991250924,2989251058,2987251373,2985251179,2983251276,2981251190,2979250994,2977251056,2975251499,2975083128,0.8177490615,0.8088867564000001,0.8177490615,0.8169433974,0.8104980846000001,0.8113037487,0.813720741,0.8201660538000001,0.8104980846000001,0.8016357795,0.8145264051000001,0.8096924205,0.829834023,0.8217773820000001,0.813720741,0.8250000384,0.8217773820000001,0.8290283589,0.8209717179,0.8314453512000001,0.8161377333000001,0.8233887102,0.8145264051000001,0.8193603897,0.8177490615,0.8121094128,0.8056641,0.8064697641,0.7919678103000001,0.8040527718,0.8185547256,0.8153320692,0.8177490615,0.8088867564000001,0.8072754282,0.8250000384,0.8104980846000001,0.8129150769,0.8080810923,0.8161377333000001
PILOT_TCP,ARIS,1.8457764531,1.9215088785,1.9883789988,2.0439698217,2.0745850575,2.1414551778,2.2002686571,2.2639161210000003,2.3275635849,2.3839600719000003,2.4556641768,2.5120606638000003,2.5813477764,2.6361329352,2.7021973914,2.7642335271,2.7771241527,2.8552735704,2.9132813856,2.9753175213,4294967252,2969250403,2967250725,2965250668,2963250863,2961250660,2959250749,2957250937,2955250477,2953250359,2951250396,2949250500,2947250477,2945250464,2943250351,2941250547,2939250487,2937250435,2935250615,2933250961,2931250542,0.8306396871,0.8274170307000001,0.8362793358,0.8217773820000001,0.8177490615,0.813720741,0.8427246486000001,0.8290283589,0.8250000384,0.8338623435,0.8169433974,0.8217773820000001,0.8193603897,0.8435303127,0.8467529691,0.8386963281,0.8386963281,0.8403076563,0.8451416409,0.8403076563,0.8193603897,0.8185547256,0.7984131231,0.8145264051000001,0.813720741,0.8153320692,0.8129150769,0.7984131231,0.8113037487,0.8064697641,0.8169433974,0.8113037487,0.7968017949,0.8113037487,0.8209717179,0.7976074590000001,0.8121094128,0.8129150769,0.8129150769,0.8064697641
PILOT_TCP,ARIS,3.0446046339,3.0985841286,0.032226564,0.08862305100000001,0.1643554764,0.2215576275,0.28762208370000003,0.3585205245,0.38269044750000003,0.4471435755,0.5107910394,0.5776611597,0.6179443647,0.7033447593000001,0.7605469104,0.8241943743,0.8854248459,0.9394043406,1.0119141096,1.0763672376,4294967252,2929249841,2927249710,2925249553,2923249631,2921249560,2919249391,2917249335,2915249621,2913249340,2911249488,2909249881,2907249341,2905249554,2903249510,2901249662,2899249484,2897249482,2895249406,2893249511,2891249708,0.8370849999000001,0.8483642973000001,0.8644775793,0.8113037487,0.813720741,0.813720741,0.8016357795,0.8104980846000001,0.7976074590000001,0.8161377333000001,0.8088867564000001,0.8153320692,0.8241943743,0.8096924205,0.8209717179,0.8113037487,0.8258057025000001,0.813720741,0.8233887102,0.8145264051000001,0.8064697641,0.8266113666,0.813720741,0.7879394898000001,0.7935791385000001,0.8209717179,0.7992187872000001,0.8096924205,0.813720741,0.8153320692,0.8193603897,0.8153320692,0.813720741,0.7758545283,0.8193603897,0.8209717179,0.8096924205,0.8104980846000001,0.8096924205,0.8169433974
PILOT_TCP,ARIS,1.1093994657000001,1.1666016168,1.2302490807,1.2834229113,1.3543213521,1.4252197929000001,1.4783936235000001,1.5347901105000001,1.5992432385,1.6628907024000001,1.7370117996,1.7821289892,1.8320801634000001,1.8868653222,1.9505127861,2.0181885705,2.0826416985000002,2.1446778342,2.1946290084,2.2526368236,4294967252,2889249354,2887249240,2885248915,2883248801,2881248944,2879248978,2877249106,2875249041,2873249127,2871248910,2869249407,2867248883,2865249570,2863248877,2861249092,2859249315,2857248866,2855249065,2853248910,2851248826,0.8241943743,0.8266113666,0.8201660538000001,0.8274170307000001,0.8322510153,0.8193603897,0.8177490615,0.8322510153,0.8322510153,0.8266113666,0.8290283589,0.8322510153,0.8274170307000001,0.8104980846000001,0.8419189845,0.8419189845,0.7992187872000001,0.8370849999000001,0.813720741,0.8266113666,0.8225830461,0.813720741,0.8177490615,0.813720741,0.8048584359000001,0.8056641,0.8056641,0.8193603897,0.8169433974,0.8080810923,0.8185547256,0.8096924205,0.7935791385000001,0.8217773820000001,0.8209717179,0.8096924205,0.8032471077000001,0.7798828488,0.8024414436,0.8193603897
PILOT_TCP,ARIS,2.3275635849,2.392822377,2.4395508948,2.5185059766,2.5547608611,2.5998780507,2.6731934838,2.731201299,2.7892091142,2.8544679063,2.9173097061,2.9745118572,3.0478272903,3.1090577619,0.0410888691,0.1031250048,0.1321289124,0.1973877045,0.2408935659,0.3270996246,4294967252,2849248135,2847247969,2845247986,2843247865,2841247743,2839247748,2837247743,2835247774,2833247756,2831248437,2829247972,2827248154,2825248401,2823248425,2821247841,2819247773,2817247881,2815247811,2813247989,2811247731,0.8209717179,0.8314453512000001,0.8395019922,0.8386963281,0.8266113666,0.8395019922,0.8088867564000001,0.8435303127,0.8443359768,0.8362793358,0.8411133204,0.8443359768,0.8346680076,0.8475586332,0.862060587,0.8177490615,0.8201660538000001,0.8016357795,0.8072754282,0.8153320692,0.813720741,0.8064697641,0.8201660538000001,0.8185547256,0.7887451539,0.8209717179,0.8032471077000001,0.8080810923,0.8177490615,0.7935791385000001,0.8153320692,0.8096924205,0.8104980846000001,0.8113037487,0.813720741,0.8209717179,0.8104980846000001,0.8096924205,0.8145264051000001,0.7798828488
PILOT_TCP,ARIS,0.38752443210000004,0.4632568575,0.5172363522,0.5792724879,0.6453369441,0.684814485,0.7420166361,0.8314453512000001,0.8483642973000001,0.9240967227,0.9788818815,1.04736333,1.1053711452000001,1.1706299373,1.2366943935,1.3035645138,1.3631836572,1.4155518237,1.5428467515,1.5766846437,4294967252,2809247204,2807247401,2805247835,2803247399,2801247175,2799247285,2797247224,2795247433,2793247471,2791247646,2789247545,2787247237,2785247360,2783247393,2781247867,2779247427,2777247472,2775247451,2775082329,2769247604,0.8056641,0.8113037487,0.8129150769,0.8209717179,0.8161377333000001,0.8209717179,0.8129150769,0.8225830461,0.8104980846000001,0.8161377333000001,0.8282226948,0.8266113666,0.8193603897,0.8096924205,0.8161377333000001,0.8250000384,0.8258057025000001,0.8153320692,0.8282226948,0.8282226948,0.8104980846000001,0.8088867564000001,0.8104980846000001,0.8177490615,0.8193603897,0.8024414436,0.8032471077000001,0.8113037487,0.8241943743,0.8169433974,0.8056641,0.8080810923,0.8266113666,0.8056641,0.8088867564000001,0.8145264051000001,0.813720741,0.8145264051000001,0.8185547256,0.8233887102
PILOT_TCP,ARIS,1.6363037871000001,1.6733643357,1.7635987149,1.8288575070000002,1.8916993068,1.9247315349,2.0125489218,2.086670019,2.1382325214,2.2083252981,2.2365235416,2.271972762,2.3597901489,2.4226319487,2.4790284357,2.5313966022,2.6055176994,2.6707764915000003,2.7231446580000003,2.7988770834000003,4294967252,2767247454,2765246660,2763246656,2761246748,2759246933,2757246960,2755246899,2753246642,2751246843,2749246651,2747246686,2745246823,2743246578,2741246870,2739247368,2737247068,2735246604,2733246677,2731246570,2729246807,0.8250000384,0.8258057025000001,0.8266113666,0.8338623435,0.8056641,0.8241943743,0.8282226948,0.8346680076,0.8322510153,0.8370849999000001,0.829834023,0.8362793358,0.8419189845,0.8306396871,0.8274170307000001,0.8362793358,0.8185547256,0.8443359768,0.8507812896,0.8467529691,0.8008301154,0.8032471077000001,0.7879394898000001,0.8024414436,0.8153320692,0.7951904667,0.8016357795,0.8258057025000001,0.8129150769,0.7919678103000001,0.8145264051000001,0.8129150769,0.8129150769,0.8145264051000001,0.8096924205,0.8161377333000001,0.8056641,0.8064697641,0.8153320692,0.8008301154
PILOT_TCP,ARIS,2.8311036474,2.9100587292,2.9471192778,3.0075440853,3.0647462364,0.0120849615,0.0692871126,0.1393798893,0.201416025,0.2634521607,0.3287109528,0.37141115010000003,0.4092773628,0.5067627189,0.5430176034,0.6050537391,0.6614502261,0.7283203464,0.7903564821,0.8531982819,4294967252,2727246203,2725246396,2723246159,2721246248,2719246087,2717246315,2715246140,2713246027,2711246339,2709246039,2707246322,2705246365,2703246225,2701246782,2699246234,2697246005,2695246100,2693248901,2691246077,2689246753,0.8386963281,0.8362793358,0.8483642973000001,0.8475586332,0.8507812896,0.8523926178,0.8008301154,0.7822998411000001,0.8129150769,0.8129150769,0.8064697641,0.8121094128,0.8040527718,0.8193603897,0.8169433974,0.8056641,0.8233887102,0.8169433974,0.8024414436,0.8233887102,0.8145264051000001,0.8088867564000001,0.8161377333000001,0.7951904667,0.8129150769,0.7822998411000001,0.8096924205,0.8185547256,0.8104980846000001,0.8113037487,0.8032471077000001,0.8129150769,0.8000244513,0.7887451539,0.7984131231,0.8129150769,0.813720741,0.8177490615,0.8161377333000001,0.8209717179
PILOT_TCP,ARIS,0.8991211356000001,0.9925781712,1.04736333,1.1150391144,1.1778809142,1.2294434166000001,1.2399170499,1.3261231086,1.3962158853,1.4163574878,1.5098145234,1.579101636,1.6371094512,1.7031739074,1.7619873867,1.8344971557,1.8941162991,1.9505127861,1.9787110296000001,2.046386814,4294967252,2687245203,2685245191,2683245249,2681245139,2679244997,2677245362,2675245132,2673245205,2671245182,2669245111,2667245056,2665245319,2663245156,2661245099,2659245024,2657245061,2655245332,2653245649,2651244976,2649245301,0.8258057025000001,0.8088867564000001,0.8161377333000001,0.8225830461,0.8282226948,0.8250000384,0.8225830461,0.8282226948,0.8225830461,0.8177490615,0.829834023,0.8258057025000001,0.8274170307000001,0.8346680076,0.8290283589,0.8113037487,0.8306396871,0.8306396871,0.8201660538000001,0.829834023,0.7959961308,0.813720741,0.7943848026,0.7863281616000001,0.8129150769,0.8145264051000001,0.8056641,0.8000244513,0.7959961308,0.8056641,0.813720741,0.8064697641,0.8040527718,0.8080810923,0.8217773820000001,0.8121094128,0.8008301154,0.8217773820000001,0.8088867564000001,0.8209717179
PILOT_TCP,ARIS,2.1068116215,2.1567627957,2.239746198,2.296142685,2.3541505002000003,2.4290772615000003,2.4806397639,2.5370362509,2.6022950430000003,2.6377442634,2.7021973914,2.7521485656,2.8286866551000003,2.8899171267,2.9463136137,3.0067384212,3.0744142056,0.016918946100000002,0.0612304716,0.128906256,4294967252,2647244754,2645245005,2643247468,2641244451,2639244435,2637245203,2635244730,2633244502,2631244750,2629244798,2627245229,2625244613,2623244737,2621244422,2619244597,2617245037,2615244712,2613244511,2611244555,2609244604,0.8306396871,0.8362793358,0.8362793358,0.8330566794,0.8403076563,0.8121094128,0.8241943743,0.8370849999000001,0.837890664,0.837890664,0.8411133204,0.8274170307000001,0.8475586332,0.845947305,0.8427246486000001,0.8419189845,0.8491699614,0.8556152742,0.8161377333000001,0.8153320692,0.8153320692,0.8104980846000001,0.8040527718,0.8104980846000001,0.8193603897,0.8064697641,0.8121094128,0.8169433974,0.8024414436,0.8233887102,0.8129150769,0.8161377333000001,0.8121094128,0.8129150769,0.8096924205,0.8024414436,0.8096924205,0.8000244513,0.8072754282,0.8185547256
PILOT_TCP,ARIS,0.20222168910000002,0.23041993260000002,0.298095717,0.34885255530000003,0.4076660346,0.48259279590000004,0.5526855726000001,0.6074707314,0.6372803031000001,0.7468506207,0.7951904667,0.8419189845,0.9249023868,0.9611572713000001,0.9941894994,1.0731445812,1.1150391144,1.2592529883,1.3237061163000001,1.3946045571,4294967252,2607244120,2605244036,2603244255,2601243934,2599244113,2597244282,2595244059,2593244064,2591244172,2589244293,2587244216,2585244244,2583243898,2581244191,2579243916,2577243996,2575244324,2575081473,2569244380,2567243895,0.7750488642000001,0.8096924205,0.8096924205,0.8104980846000001,0.8096924205,0.8088867564000001,0.813720741,0.8233887102,0.8024414436,0.8040527718,0.8153320692,0.8008301154,0.8000244513,0.8145264051000001,0.8209717179,0.8233887102,0.8217773820000001,0.8032471077000001,0.8250000384,0.8250000384,0.8193603897,0.8040527718,0.8048584359000001,0.8161377333000001,0.8096924205,0.8201660538000001,0.8129150769,0.8145264051000001,0.8113037487,0.8064697641,0.8129150769,0.8024414436,0.8096924205,0.8161377333000001,0.8217773820000001,0.7766601924000001,0.8040527718,0.8088867564000001,0.8258057025000001,0.7951904667
PILOT_TCP,ARIS,1.442138739,1.5243164772,1.5500977284000002,1.6443604281,1.6709473434,1.7281494945,1.7982422712000001,1.8659180556000001,1.9070069247,1.9754883732000001,2.0479981422,2.0971436523,2.1760987341,2.2244385801,2.2816407312,2.3436768669,2.384765736,2.4484131999,2.5120606638000003,2.5732911354,4294967252,2565243310,2563243472,2561243468,2559243351,2557246173,2555243448,2553243292,2551243388,2549243550,2547243660,2545243942,2543243566,2541243560,2539243545,2537243431,2535243563,2533243389,2531243440,2529243390,2527243530,0.8338623435,0.8250000384,0.8290283589,0.8145264051000001,0.8346680076,0.829834023,0.8241943743,0.8338623435,0.829834023,0.8386963281,0.8145264051000001,0.829834023,0.8346680076,0.8403076563,0.8403076563,0.8193603897,0.837890664,0.8346680076,0.8314453512000001,0.8282226948,0.8113037487,0.8113037487,0.8080810923,0.8088867564000001,0.8201660538000001,0.8056641,0.7984131231,0.7879394898000001,0.7855224975,0.7879394898000001,0.8161377333000001,0.8121094128,0.8153320692,0.813720741,0.8185547256,0.8032471077000001,0.8185547256,0.8161377333000001,0.8000244513,0.813720741
PILOT_TCP,ARIS,2.6329102788000003,2.698974735,2.7320069631,2.8069337244,2.8899171267,2.9455079496,2.9849854905,3.0711915492,3.0993897927000003,0.038671876800000005,0.104736333,0.1748291097,0.23605958130000002,0.2940673965,0.3609375168,0.4165283397,0.4616455293,0.5252929932,0.6002197545,0.6324463185,4294967252,2525244440,2523243189,2521243127,2519243094,2517242800,2515243025,2513243232,2511242866,2509242720,2507242982,2505243009,2503242765,2501242848,2499243322,2497242805,2495242838,2493242840,2491242878,2489242813,2487243314,0.8411133204,0.8209717179,0.8403076563,0.8491699614,0.8483642973000001,0.8467529691,0.8507812896,0.8580322665,0.8483642973000001,0.8531982819,0.8064697641,0.813720741,0.8072754282,0.8129150769,0.8048584359000001,0.8096924205,0.8145264051000001,0.8177490615,0.8121094128,0.8169433974,0.8088867564000001,0.8129150769,0.7879394898000001,0.8113037487,0.7879394898000001,0.8088867564000001,0.8250000384,0.8080810923,0.8185547256,0.8177490615,0.8113037487,0.8032471077000001,0.8121094128,0.8040527718,0.8153320692,0.813720741,0.8121094128,0.8113037487,0.7903564821,0.8048584359000001
